match_date,home_team_name,away_team_name,home_team_goal,away_team_goal,home_speed,home_aggression,away_speed,away_aggression,B365H,B365D,B365A,resultado
2018-12-15,Hannover 96,FC Bayern Munich,0,4,45,1.0,100,0.0,4.02,4.23,4.05,away_win
2018-12-15,Fortuna Düsseldorf,SC Freiburg,2,0,75,2.0,100,1.0,3.06,4.27,2.46,home_win
2018-12-15,Borussia Dortmund,SV Werder Bremen,2,1,85,1.0,65,4.0,2.01,2.89,3.36,home_win
2018-12-16,RasenBallsport Leipzig,1. FSV Mainz 05,4,1,80,3.0,90,3.0,4.61,3.97,1.6,home_win
2018-12-16,Eintracht Frankfurt,Bayer 04 Leverkusen,2,1,100,6.0,80,2.0,2.6,3.07,3.7,home_win
2018-12-18,Borussia Mönchengladbach,Nuernberg,2,0,85,2.0,25,3.0,3.22,4.11,4.52,home_win
2018-12-18,VfL Wolfsburg,VfB Stuttgart,2,0,90,1.0,70,2.0,4.64,4.49,4.91,home_win
2018-12-18,Fortuna Düsseldorf,Borussia Dortmund,2,1,75,1.0,90,2.0,3.53,2.56,5.15,home_win
2018-12-18,Hertha BSC Berlin,FC Augsburg,2,2,60,1.0,75,0.0,1.56,4.29,6.1,draw
2018-12-19,FC Schalke 04,Bayer 04 Leverkusen,1,2,60,4.0,95,4.0,4.77,3.75,2.69,away_win
2018-12-19,FC Bayern Munich,RasenBallsport Leipzig,1,0,100,3.0,85,5.0,3.55,4.45,2.16,home_win
2018-12-19,SV Werder Bremen,TSG 1899 Hoffenheim,1,1,70,0.0,80,1.0,2.41,3.43,6.18,draw
2018-12-19,SC Freiburg,Hannover 96,1,1,100,0.0,30,2.0,1.64,4.19,2.36,draw
2018-12-19,1. FSV Mainz 05,Eintracht Frankfurt,2,2,90,3.0,95,3.0,4.2,2.62,6.86,draw
2018-12-21,Borussia Dortmund,Borussia Mönchengladbach,2,1,80,0.0,95,1.0,3.52,3.17,6.13,home_win
2018-12-22,Nuernberg,SC Freiburg,0,1,30,2.0,80,3.0,3.18,2.63,4.25,away_win
2018-12-22,Bayer 04 Leverkusen,Hertha BSC Berlin,3,1,90,0.0,75,1.0,4.59,4.45,6.9,home_win
2018-12-22,RasenBallsport Leipzig,SV Werder Bremen,3,2,85,2.0,65,0.0,4.18,4.13,2.04,home_win
2018-12-22,VfB Stuttgart,FC Schalke 04,1,3,75,3.0,60,5.0,1.69,4.21,3.17,away_win
2018-12-22,Hannover 96,Fortuna Düsseldorf,0,1,45,2.0,70,3.0,2.32,4.38,5.01,away_win
2018-12-22,Eintracht Frankfurt,FC Bayern Munich,0,3,95,2.0,90,1.0,2.07,2.67,3.43,away_win
2018-12-23,FC Augsburg,VfL Wolfsburg,2,3,65,2.0,95,3.0,4.0,3.27,6.61,away_win
2018-12-23,TSG 1899 Hoffenheim,1. FSV Mainz 05,1,1,90,1.0,100,0.0,1.23,2.64,1.86,draw
2019-01-18,TSG 1899 Hoffenheim,FC Bayern Munich,1,3,85,3.0,80,2.0,3.32,2.92,4.52,away_win
2019-01-19,VfB Stuttgart,1. FSV Mainz 05,2,3,60,2.0,85,2.0,4.07,2.96,4.75,away_win
2019-01-19,Eintracht Frankfurt,SC Freiburg,3,1,85,2.0,90,1.0,4.52,3.44,5.09,home_win
2019-01-19,FC Augsburg,Fortuna Düsseldorf,1,2,65,3.0,60,1.0,2.43,3.04,2.91,away_win
2019-01-19,Hannover 96,SV Werder Bremen,0,1,50,3.0,65,1.0,4.3,2.7,3.51,away_win
2019-01-19,Bayer 04 Leverkusen,Borussia Mönchengladbach,0,1,100,1.0,80,2.0,1.53,2.83,6.14,away_win
2019-01-19,RasenBallsport Leipzig,Borussia Dortmund,0,1,95,3.0,95,2.0,4.4,2.79,2.57,away_win
2019-01-20,Nuernberg,Hertha BSC Berlin,1,3,55,2.0,75,1.0,1.6,4.45,6.05,away_win
2019-01-20,FC Schalke 04,VfL Wolfsburg,2,1,60,1.0,100,0.0,2.65,4.02,4.59,home_win
2019-01-25,Hertha BSC Berlin,FC Schalke 04,2,2,75,2.0,60,1.0,4.21,4.44,5.69,draw
2019-01-26,Borussia Dortmund,Hannover 96,5,1,80,1.0,50,1.0,1.68,3.38,5.42,home_win
2019-01-26,Borussia Mönchengladbach,FC Augsburg,2,0,85,2.0,65,4.0,1.99,3.06,2.64,home_win
2019-01-26,SC Freiburg,TSG 1899 Hoffenheim,2,4,85,0.0,95,2.0,3.92,4.1,4.63,away_win
2019-01-26,1. FSV Mainz 05,Nuernberg,2,1,95,3.0,55,0.0,3.91,3.15,6.27,home_win
2019-01-26,VfL Wolfsburg,Bayer 04 Leverkusen,0,3,90,5.0,85,3.0,3.6,3.1,3.88,away_win
2019-01-26,SV Werder Bremen,Eintracht Frankfurt,2,2,60,4.0,100,2.0,3.81,2.97,6.82,draw
2019-01-27,FC Bayern Munich,VfB Stuttgart,4,1,90,1.0,75,1.0,3.22,2.76,3.99,home_win
2019-01-27,Fortuna Düsseldorf,RasenBallsport Leipzig,0,4,60,1.0,90,0.0,2.08,3.01,2.29,away_win
2019-02-01,Hannover 96,RasenBallsport Leipzig,0,3,40,2.0,80,2.0,2.45,3.21,3.64,away_win
2019-02-02,Bayer 04 Leverkusen,FC Bayern Munich,3,1,80,3.0,95,2.0,1.81,3.85,6.73,home_win
2019-02-02,Eintracht Frankfurt,Borussia Dortmund,1,1,80,2.0,85,2.0,4.64,2.63,3.26,draw
2019-02-02,Hertha BSC Berlin,VfL Wolfsburg,0,1,60,3.0,80,1.0,3.38,2.92,6.27,away_win
2019-02-02,Nuernberg,SV Werder Bremen,1,1,45,4.0,70,1.0,2.66,4.12,6.35,draw
2019-02-02,TSG 1899 Hoffenheim,Fortuna Düsseldorf,1,1,100,3.0,65,4.0,2.9,2.79,3.43,draw
2019-02-02,FC Schalke 04,Borussia Mönchengladbach,0,2,75,4.0,100,2.0,4.79,3.19,1.96,away_win
2019-02-03,FC Augsburg,1. FSV Mainz 05,3,0,60,0.0,95,1.0,1.7,4.23,5.49,home_win
2019-02-03,VfB Stuttgart,SC Freiburg,2,2,65,6.0,95,0.0,3.39,2.81,3.21,draw
2019-02-08,1. FSV Mainz 05,Bayer 04 Leverkusen,1,5,95,3.0,100,1.0,3.07,2.67,5.81,away_win
2019-02-09,Borussia Dortmund,TSG 1899 Hoffenheim,3,3,85,0.0,85,3.0,3.48,3.47,3.93,draw
2019-02-09,RasenBallsport Leipzig,Eintracht Frankfurt,0,0,90,4.0,80,2.0,1.17,3.1,4.17,draw
2019-02-09,Borussia Mönchengladbach,Hertha BSC Berlin,0,3,90,0.0,65,2.0,4.5,3.63,5.78,away_win
2019-02-09,Hannover 96,Nuernberg,2,0,20,2.0,20,5.0,4.74,4.11,3.6,home_win
2019-02-09,SC Freiburg,VfL Wolfsburg,3,3,100,3.0,100,2.0,3.3,2.77,3.94,draw
2019-02-09,FC Bayern Munich,FC Schalke 04,3,1,100,1.0,70,2.0,3.82,3.66,3.57,home_win
2019-02-10,SV Werder Bremen,FC Augsburg,4,0,60,0.0,60,1.0,4.7,3.51,3.52,home_win
2019-02-10,Fortuna Düsseldorf,VfB Stuttgart,3,0,65,3.0,75,7.0,3.86,2.79,4.39,home_win
2019-02-15,FC Augsburg,FC Bayern Munich,2,3,70,1.0,95,2.0,1.69,3.75,5.95,away_win
2019-02-16,TSG 1899 Hoffenheim,Hannover 96,3,0,95,0.0,45,1.0,3.35,3.05,3.49,home_win
2019-02-16,VfB Stuttgart,RasenBallsport Leipzig,1,3,75,1.0,95,1.0,3.47,3.48,4.38,away_win
2019-02-16,VfL Wolfsburg,1. FSV Mainz 05,3,0,85,1.0,85,1.0,2.75,2.66,5.19,home_win
2019-02-16,FC Schalke 04,SC Freiburg,0,0,75,3.0,85,5.0,3.97,3.42,2.98,draw
2019-02-16,Hertha BSC Berlin,SV Werder Bremen,1,1,60,2.0,65,3.0,4.74,3.11,3.03,draw
2019-02-17,Eintracht Frankfurt,Borussia Mönchengladbach,1,1,80,3.0,95,1.0,4.71,4.14,6.63,draw
2019-02-17,Bayer 04 Leverkusen,Fortuna Düsseldorf,2,0,90,1.0,60,3.0,2.86,2.61,5.48,home_win
2019-02-18,Nuernberg,Borussia Dortmund,0,0,50,1.0,95,1.0,1.54,3.34,4.67,draw
2019-02-22,SV Werder Bremen,VfB Stuttgart,1,1,60,1.0,60,3.0,4.94,3.42,5.06,draw
2019-02-23,FC Bayern Munich,Hertha BSC Berlin,1,0,100,2.0,70,3.0,4.37,3.95,1.66,home_win
2019-02-23,Borussia Mönchengladbach,VfL Wolfsburg,0,3,80,2.0,85,1.0,1.59,3.65,4.9,away_win
2019-02-23,SC Freiburg,FC Augsburg,5,1,90,0.0,65,6.0,4.69,3.83,4.3,home_win
2019-02-23,1. FSV Mainz 05,FC Schalke 04,3,0,80,4.0,70,2.0,4.49,4.05,4.5,home_win
2019-02-23,Fortuna Düsseldorf,Nuernberg,2,1,70,3.0,25,7.0,3.12,4.22,3.48,home_win
2019-02-24,Hannover 96,Eintracht Frankfurt,0,3,50,1.0,100,1.0,3.41,3.13,1.95,away_win
2019-02-24,Borussia Dortmund,Bayer 04 Leverkusen,3,2,80,1.0,80,2.0,2.66,3.58,2.56,home_win
2019-02-25,RasenBallsport Leipzig,TSG 1899 Hoffenheim,1,1,80,0.0,90,1.0,1.31,4.18,6.73,draw
2019-03-01,FC Augsburg,Borussia Dortmund,2,1,70,1.0,85,2.0,2.41,4.48,3.75,home_win
2019-03-02,FC Schalke 04,Fortuna Düsseldorf,0,4,65,4.0,75,2.0,4.23,4.28,4.07,away_win
2019-03-02,Bayer 04 Leverkusen,SC Freiburg,2,0,80,0.0,90,0.0,1.12,3.24,1.79,home_win
2019-03-02,Eintracht Frankfurt,TSG 1899 Hoffenheim,3,2,85,0.0,95,4.0,2.4,2.89,1.71,home_win
2019-03-02,Hertha BSC Berlin,1. FSV Mainz 05,2,1,75,0.0,80,2.0,2.65,3.48,5.44,home_win
2019-03-02,Nuernberg,RasenBallsport Leipzig,0,1,25,2.0,100,3.0,3.2,3.98,4.46,away_win
2019-03-02,Borussia Mönchengladbach,FC Bayern Munich,1,5,95,2.0,95,2.0,4.69,3.49,4.3,away_win
2019-03-03,VfB Stuttgart,Hannover 96,5,1,65,2.0,55,2.0,2.45,3.47,2.84,home_win
2019-03-03,VfL Wolfsburg,SV Werder Bremen,1,1,95,0.0,70,2.0,2.45,4.18,5.6,draw
2019-03-08,SV Werder Bremen,FC Schalke 04,4,2,60,2.0,65,1.0,3.98,3.22,2.43,home_win
2019-03-09,FC Bayern Munich,VfL Wolfsburg,6,0,90,0.0,80,1.0,2.86,4.22,2.54,home_win
2019-03-09,Borussia Dortmund,VfB Stuttgart,3,1,90,3.0,65,3.0,1.98,3.31,4.03,home_win
2019-03-09,RasenBallsport Leipzig,FC Augsburg,0,0,100,1.0,60,1.0,2.86,3.16,3.07,draw
2019-03-09,SC Freiburg,Hertha BSC Berlin,2,1,95,1.0,65,3.0,1.65,3.41,2.86,home_win
2019-03-09,1. FSV Mainz 05,Borussia Mönchengladbach,0,1,100,2.0,100,0.0,1.79,4.02,5.05,away_win
2019-03-10,TSG 1899 Hoffenheim,Nuernberg,2,1,100,3.0,45,2.0,3.04,2.75,5.08,home_win
2019-03-10,Hannover 96,Bayer 04 Leverkusen,2,3,35,3.0,80,1.0,2.73,2.89,6.03,away_win
2019-03-11,Fortuna Düsseldorf,Eintracht Frankfurt,0,3,70,1.0,90,2.0,4.67,4.4,3.8,away_win
2019-03-15,Borussia Mönchengladbach,SC Freiburg,1,1,95,0.0,100,3.0,2.51,2.85,1.9,draw
2019-03-16,VfB Stuttgart,TSG 1899 Hoffenheim,1,1,65,4.0,80,2.0,3.36,3.64,3.01,draw
2019-03-16,FC Schalke 04,RasenBallsport Leipzig,0,1,60,1.0,100,1.0,3.57,3.66,6.89,away_win
2019-03-16,VfL Wolfsburg,Fortuna Düsseldorf,5,2,100,1.0,65,1.0,1.15,3.48,4.78,home_win
2019-03-16,FC Augsburg,Hannover 96,3,1,60,1.0,40,4.0,3.69,3.79,5.4,home_win
2019-03-16,Hertha BSC Berlin,Borussia Dortmund,2,3,65,7.0,85,2.0,1.79,2.96,1.54,away_win
2019-03-17,Bayer 04 Leverkusen,SV Werder Bremen,1,3,95,3.0,65,2.0,4.85,3.61,4.35,away_win
2019-03-17,Eintracht Frankfurt,Nuernberg,1,0,100,0.0,20,2.0,1.68,3.24,1.71,home_win
2019-03-17,FC Bayern Munich,1. FSV Mainz 05,6,0,90,1.0,95,0.0,2.72,3.82,4.63,home_win
2019-03-29,TSG 1899 Hoffenheim,Bayer 04 Leverkusen,4,1,100,2.0,100,2.0,1.43,2.78,6.56,home_win
2019-03-30,Borussia Dortmund,VfL Wolfsburg,2,0,95,0.0,90,3.0,4.99,3.64,6.83,home_win
2019-03-30,Nuernberg,FC Augsburg,3,0,45,1.0,75,3.0,3.06,2.87,4.47,home_win
2019-03-30,SV Werder Bremen,1. FSV Mainz 05,3,1,70,0.0,85,1.0,3.42,3.06,4.02,home_win
2019-03-30,SC Freiburg,FC Bayern Munich,1,1,90,3.0,95,1.0,1.36,2.94,6.7,draw
2019-03-30,Fortuna Düsseldorf,Borussia Mönchengladbach,3,1,60,2.0,85,3.0,4.02,2.87,5.2,home_win
2019-03-30,RasenBallsport Leipzig,Hertha BSC Berlin,5,0,95,1.0,75,1.0,1.92,4.15,1.86,home_win
2019-03-31,Hannover 96,FC Schalke 04,0,1,40,1.0,75,1.0,4.6,3.07,4.06,away_win
2019-03-31,Eintracht Frankfurt,VfB Stuttgart,3,0,80,2.0,70,1.0,1.9,4.35,2.82,home_win
2019-04-05,1. FSV Mainz 05,SC Freiburg,5,0,80,3.0,95,1.0,1.84,4.44,4.08,home_win
2019-04-06,FC Schalke 04,Eintracht Frankfurt,1,2,70,6.0,90,1.0,1.24,3.64,4.01,away_win
2019-04-06,Bayer 04 Leverkusen,RasenBallsport Leipzig,2,4,100,2.0,80,1.0,2.94,2.79,4.7,away_win
2019-04-06,VfB Stuttgart,Nuernberg,1,1,60,1.0,25,3.0,3.3,3.25,3.46,draw
2019-04-06,Hertha BSC Berlin,Fortuna Düsseldorf,1,2,65,2.0,70,1.0,1.36,4.1,2.4,away_win
2019-04-06,VfL Wolfsburg,Hannover 96,3,1,80,1.0,45,2.0,4.12,3.23,4.27,home_win
2019-04-06,FC Bayern Munich,Borussia Dortmund,5,0,100,1.0,85,2.0,2.87,2.67,6.07,home_win
2019-04-07,FC Augsburg,TSG 1899 Hoffenheim,0,4,75,1.0,100,1.0,3.15,3.61,5.15,away_win
2019-04-07,Borussia Mönchengladbach,SV Werder Bremen,1,1,100,2.0,65,2.0,2.82,4.19,3.36,draw
2019-04-12,Nuernberg,FC Schalke 04,1,1,45,1.0,60,2.0,2.66,4.09,6.65,draw
2019-04-13,RasenBallsport Leipzig,VfL Wolfsburg,2,0,80,1.0,100,1.0,3.28,2.85,6.52,home_win
2019-04-13,VfB Stuttgart,Bayer 04 Leverkusen,0,1,60,4.0,100,0.0,1.71,3.85,2.65,away_win
2019-04-13,SV Werder Bremen,SC Freiburg,2,1,60,1.0,95,3.0,1.81,2.94,1.72,home_win
2019-04-13,Hannover 96,Borussia Mönchengladbach,0,1,50,0.0,95,0.0,4.46,2.94,5.58,away_win
2019-04-13,Borussia Dortmund,1. FSV Mainz 05,2,1,85,0.0,100,1.0,4.79,4.25,6.05,home_win
2019-04-14,TSG 1899 Hoffenheim,Hertha BSC Berlin,2,0,90,1.0,75,0.0,2.56,3.0,6.82,home_win
2019-04-14,Fortuna Düsseldorf,FC Bayern Munich,1,4,60,1.0,95,0.0,2.16,3.03,6.39,away_win
2019-04-14,Eintracht Frankfurt,FC Augsburg,1,3,95,4.0,70,1.0,3.61,2.5,4.8,away_win
2019-04-20,FC Bayern Munich,SV Werder Bremen,1,0,90,0.0,65,3.0,2.69,4.24,4.42,home_win
2019-04-20,Bayer 04 Leverkusen,Nuernberg,2,0,90,0.0,55,0.0,1.2,4.09,1.65,home_win
2019-04-20,FC Augsburg,VfB Stuttgart,6,0,75,0.0,65,0.0,1.71,3.75,2.86,home_win
2019-04-20,1. FSV Mainz 05,Fortuna Düsseldorf,3,1,80,0.0,65,3.0,3.89,4.0,4.03,home_win
2019-04-20,Borussia Mönchengladbach,RasenBallsport Leipzig,1,2,85,0.0,95,2.0,3.67,2.8,4.96,away_win
2019-04-20,FC Schalke 04,TSG 1899 Hoffenheim,2,5,60,2.0,100,3.0,1.21,3.42,4.56,away_win
2019-04-21,SC Freiburg,Borussia Dortmund,0,4,80,2.0,95,0.0,1.97,3.2,5.58,away_win
2019-04-21,Hertha BSC Berlin,Hannover 96,0,0,70,4.0,35,1.0,2.0,2.69,3.04,draw
2019-04-22,VfL Wolfsburg,Eintracht Frankfurt,1,1,95,2.0,90,3.0,3.72,3.47,4.61,draw
2019-04-26,FC Augsburg,Bayer 04 Leverkusen,1,4,65,1.0,90,0.0,1.18,4.34,1.98,away_win
2019-04-27,Borussia Dortmund,FC Schalke 04,2,4,85,6.0,75,6.0,1.51,2.58,3.78,away_win
2019-04-27,RasenBallsport Leipzig,SC Freiburg,2,1,85,3.0,100,5.0,4.22,3.08,5.63,home_win
2019-04-27,Eintracht Frankfurt,Hertha BSC Berlin,0,0,95,0.0,65,5.0,1.8,2.92,5.31,draw
2019-04-27,Hannover 96,1. FSV Mainz 05,1,0,45,2.0,80,1.0,3.65,2.98,6.95,home_win
2019-04-27,Fortuna Düsseldorf,SV Werder Bremen,4,1,65,1.0,65,3.0,2.03,4.32,3.03,home_win
2019-04-27,VfB Stuttgart,Borussia Mönchengladbach,1,0,75,2.0,80,1.0,1.49,3.44,4.24,home_win
2019-04-28,TSG 1899 Hoffenheim,VfL Wolfsburg,1,4,80,2.0,100,2.0,2.05,3.43,3.31,away_win
2019-04-28,Nuernberg,FC Bayern Munich,1,1,55,1.0,85,1.0,3.92,4.02,3.92,draw
2019-05-03,1. FSV Mainz 05,RasenBallsport Leipzig,3,3,100,1.0,85,1.0,4.44,2.81,6.21,draw
2019-05-04,FC Bayern Munich,Hannover 96,3,1,85,0.0,25,4.0,4.34,3.47,5.26,home_win
2019-05-04,Borussia Mönchengladbach,TSG 1899 Hoffenheim,2,2,85,2.0,90,4.0,2.65,3.36,6.35,draw
2019-05-04,Hertha BSC Berlin,VfB Stuttgart,3,1,60,1.0,60,1.0,3.71,3.69,2.62,home_win
2019-05-04,VfL Wolfsburg,Nuernberg,2,0,85,0.0,20,0.0,1.9,4.5,6.3,home_win
2019-05-04,SV Werder Bremen,Borussia Dortmund,2,2,65,2.0,85,1.0,2.24,4.04,1.83,draw
2019-05-05,FC Schalke 04,FC Augsburg,0,0,75,1.0,60,0.0,4.6,3.3,6.39,draw
2019-05-05,SC Freiburg,Fortuna Düsseldorf,1,1,90,3.0,65,3.0,1.15,4.16,3.31,draw
2019-05-05,Bayer 04 Leverkusen,Eintracht Frankfurt,6,1,80,0.0,80,3.0,1.43,2.84,3.23,home_win
2019-05-11,TSG 1899 Hoffenheim,SV Werder Bremen,0,1,80,3.0,70,4.0,1.91,2.56,4.32,away_win
2019-05-11,Borussia Dortmund,Fortuna Düsseldorf,3,2,80,1.0,70,3.0,1.2,2.91,6.67,home_win
2019-05-11,Bayer 04 Leverkusen,FC Schalke 04,1,1,95,2.0,75,1.0,1.81,3.18,1.76,draw
2019-05-11,RasenBallsport Leipzig,FC Bayern Munich,0,0,95,0.0,80,2.0,3.37,3.52,3.44,draw
2019-05-11,VfB Stuttgart,VfL Wolfsburg,3,0,60,1.0,80,2.0,2.74,3.73,6.21,home_win
2019-05-11,FC Augsburg,Hertha BSC Berlin,3,4,65,0.0,60,1.0,4.58,4.32,3.68,away_win
2019-05-11,Hannover 96,SC Freiburg,3,0,50,0.0,95,2.0,4.29,3.52,2.6,home_win
2019-05-11,Nuernberg,Borussia Mönchengladbach,0,4,35,0.0,85,2.0,2.43,3.5,3.84,away_win
2019-05-12,Eintracht Frankfurt,1. FSV Mainz 05,0,2,80,1.0,95,1.0,2.11,2.6,3.62,away_win
2019-05-18,FC Schalke 04,VfB Stuttgart,0,0,60,0.0,60,1.0,2.58,2.57,6.53,draw
2019-05-18,FC Bayern Munich,Eintracht Frankfurt,5,1,90,2.0,90,2.0,3.4,3.6,5.69,home_win
2019-05-18,SC Freiburg,Nuernberg,5,1,85,2.0,20,1.0,2.15,3.38,4.28,home_win
2019-05-18,SV Werder Bremen,RasenBallsport Leipzig,2,1,65,2.0,90,2.0,3.53,4.18,6.94,home_win
2019-05-18,Hertha BSC Berlin,Bayer 04 Leverkusen,1,5,60,1.0,100,1.0,2.7,2.82,4.06,away_win
2019-05-18,Borussia Mönchengladbach,Borussia Dortmund,0,2,90,1.0,90,1.0,3.25,2.55,1.82,away_win
2019-05-18,Fortuna Düsseldorf,Hannover 96,2,1,70,2.0,20,1.0,2.8,3.4,2.94,home_win
2019-05-18,VfL Wolfsburg,FC Augsburg,8,1,85,0.0,75,2.0,2.25,2.97,3.9,home_win
2019-05-18,1. FSV Mainz 05,TSG 1899 Hoffenheim,4,2,100,2.0,80,5.0,4.8,2.6,2.36,home_win
2019-08-16,FC Bayern Munich,Hertha BSC Berlin,2,2,95,3.0,60,3.0,4.08,3.95,6.71,draw
2019-08-17,SV Werder Bremen,Fortuna Düsseldorf,1,3,60,0.0,60,2.0,1.65,2.72,5.72,away_win
2019-08-17,SC Freiburg,1. FSV Mainz 05,3,0,90,1.0,85,3.0,4.49,3.72,2.98,home_win
2019-08-17,Borussia Dortmund,FC Augsburg,5,1,85,0.0,60,0.0,3.0,3.06,4.75,home_win
2019-08-17,Bayer 04 Leverkusen,SC Paderborn 07,3,2,80,2.0,40,0.0,4.59,2.85,5.47,home_win
2019-08-17,VfL Wolfsburg,Stade Rennais FC,2,1,100,1.0,75,3.0,4.22,3.26,6.68,home_win
2019-08-17,Borussia Mönchengladbach,FC Schalke 04,0,0,85,3.0,60,2.0,2.76,4.1,6.35,draw
2019-08-18,Eintracht Frankfurt,TSG 1899 Hoffenheim,1,0,80,3.0,100,1.0,1.19,3.28,4.33,home_win
2019-08-18,Union Berlin,RasenBallsport Leipzig,0,4,75,1.0,90,0.0,2.15,4.0,5.76,away_win
2019-08-23,Stade Rennais FC,Borussia Dortmund,1,3,70,2.0,85,1.0,3.21,2.75,4.59,away_win
2019-08-24,SC Paderborn 07,SC Freiburg,1,3,40,3.0,85,1.0,3.57,4.05,4.54,away_win
2019-08-24,TSG 1899 Hoffenheim,SV Werder Bremen,3,2,85,2.0,65,6.0,2.11,2.97,2.13,home_win
2019-08-24,Fortuna Düsseldorf,Bayer 04 Leverkusen,1,3,70,3.0,95,2.0,1.64,3.85,2.19,away_win
2019-08-24,1. FSV Mainz 05,Borussia Mönchengladbach,1,3,95,2.0,100,2.0,4.36,3.63,4.41,away_win
2019-08-24,FC Augsburg,Union Berlin,1,1,70,3.0,75,4.0,4.94,4.36,2.98,draw
2019-08-24,FC Schalke 04,FC Bayern Munich,0,3,70,0.0,95,0.0,3.15,3.27,1.62,away_win
2019-08-25,RasenBallsport Leipzig,Eintracht Frankfurt,2,1,95,2.0,85,3.0,1.77,2.63,5.48,home_win
2019-08-25,Hertha BSC Berlin,VfL Wolfsburg,0,3,65,1.0,85,0.0,2.16,2.54,1.68,away_win
2019-08-30,Borussia Mönchengladbach,RasenBallsport Leipzig,1,3,90,3.0,85,2.0,1.17,4.15,4.77,away_win
2019-08-31,VfL Wolfsburg,SC Paderborn 07,1,1,100,0.0,20,3.0,4.67,3.55,4.47,draw
2019-08-31,SC Freiburg,Stade Rennais FC,1,2,80,0.0,60,2.0,1.56,4.05,6.83,away_win
2019-08-31,FC Schalke 04,Hertha BSC Berlin,3,0,60,1.0,75,1.0,3.35,2.97,4.16,home_win
2019-08-31,FC Bayern Munich,1. FSV Mainz 05,6,1,90,3.0,95,3.0,2.17,3.19,1.85,home_win
2019-08-31,Bayer 04 Leverkusen,TSG 1899 Hoffenheim,0,0,80,2.0,100,2.0,3.26,2.56,4.53,draw
2019-08-31,Union Berlin,Borussia Dortmund,3,1,75,0.0,95,0.0,3.64,4.42,6.13,home_win
2019-09-01,SV Werder Bremen,FC Augsburg,3,2,60,1.0,75,5.0,4.34,3.84,6.98,home_win
2019-09-01,Eintracht Frankfurt,Fortuna Düsseldorf,2,1,80,2.0,65,4.0,1.91,4.37,3.87,home_win
2019-09-13,Fortuna Düsseldorf,VfL Wolfsburg,1,1,70,0.0,95,2.0,1.14,3.03,3.26,draw
2019-09-14,1. FSV Mainz 05,Hertha BSC Berlin,2,1,80,2.0,75,2.0,1.63,3.72,6.49,home_win
2019-09-14,FC Augsburg,Eintracht Frankfurt,2,1,70,2.0,90,1.0,4.61,3.86,2.55,home_win
2019-09-14,Stade Rennais FC,Borussia Mönchengladbach,0,1,70,2.0,90,2.0,4.51,3.14,4.88,away_win
2019-09-14,Union Berlin,SV Werder Bremen,1,2,75,4.0,65,5.0,3.43,4.2,3.73,away_win
2019-09-14,Borussia Dortmund,Bayer 04 Leverkusen,4,0,85,0.0,80,3.0,3.44,4.39,1.73,home_win
2019-09-14,RasenBallsport Leipzig,FC Bayern Munich,1,1,90,4.0,85,2.0,3.69,4.27,3.41,draw
2019-09-15,TSG 1899 Hoffenheim,SC Freiburg,0,3,85,0.0,95,2.0,1.78,3.98,2.96,away_win
2019-09-15,SC Paderborn 07,FC Schalke 04,1,5,35,2.0,60,1.0,4.67,3.05,5.27,away_win
2019-09-20,FC Schalke 04,1. FSV Mainz 05,2,1,75,1.0,90,1.0,2.73,3.06,6.72,home_win
2019-09-21,Hertha BSC Berlin,SC Paderborn 07,2,1,75,4.0,25,4.0,2.59,4.43,2.97,home_win
2019-09-21,SC Freiburg,FC Augsburg,1,1,95,1.0,60,1.0,3.12,2.52,5.96,draw
2019-09-21,FC Bayern Munich,Stade Rennais FC,4,0,95,4.0,65,3.0,1.28,3.93,1.8,home_win
2019-09-21,Bayer 04 Leverkusen,Union Berlin,2,0,100,0.0,75,4.0,1.75,3.91,4.46,home_win
2019-09-21,SV Werder Bremen,RasenBallsport Leipzig,0,3,70,0.0,85,4.0,3.98,3.75,1.89,away_win
2019-09-22,Borussia Mönchengladbach,Fortuna Düsseldorf,2,1,90,2.0,75,3.0,1.42,4.48,6.64,home_win
2019-09-22,Eintracht Frankfurt,Borussia Dortmund,2,2,85,2.0,90,2.0,3.45,3.12,5.71,draw
2019-09-23,VfL Wolfsburg,TSG 1899 Hoffenheim,1,1,95,2.0,90,4.0,2.06,3.18,5.12,draw
2019-09-27,Union Berlin,Eintracht Frankfurt,1,2,60,1.0,95,1.0,2.62,2.66,6.03,away_win
2019-09-28,SC Paderborn 07,FC Bayern Munich,2,3,55,1.0,100,1.0,2.23,3.39,5.06,away_win
2019-09-28,1. FSV Mainz 05,VfL Wolfsburg,0,1,100,2.0,90,3.0,2.49,3.02,6.83,away_win
2019-09-28,FC Augsburg,Bayer 04 Leverkusen,0,3,60,4.0,100,0.0,3.9,3.19,5.43,away_win
2019-09-28,RasenBallsport Leipzig,FC Schalke 04,1,3,90,1.0,75,1.0,2.26,4.17,6.59,away_win
2019-09-28,TSG 1899 Hoffenheim,Borussia Mönchengladbach,0,3,95,2.0,95,2.0,3.31,4.37,4.34,away_win
2019-09-28,Borussia Dortmund,SV Werder Bremen,2,2,100,1.0,65,0.0,2.96,2.87,2.14,draw
2019-09-29,Fortuna Düsseldorf,SC Freiburg,1,2,70,2.0,90,2.0,3.69,3.25,4.4,away_win
2019-09-29,Stade Rennais FC,Hertha BSC Berlin,0,4,60,4.0,75,0.0,4.75,4.36,2.2,away_win
